time,qy,qx,yaw,qw,qz,roll,pitch
1.61099E+18,-0.063670784,0.151372716,-0.350147009,0.973437786,0.159534484,-0.180104852,-0.277953684
1.61099E+18,-0.064509146,0.151763842,-0.35442239,0.973009884,0.161425084,-0.18251732,-0.278078705
1.61099E+18,-0.065591551,0.152010694,-0.354673058,0.972908616,0.161367074,-0.18480292,-0.278190762
1.61099E+18,-0.06606631,0.152241305,-0.358519822,0.972547889,0.163121447,-0.186371401,-0.27814275
1.61099E+18,-0.06667757,0.152341098,-0.358230561,0.972529769,0.162886992,-0.187587261,-0.278164029
1.61099E+18,-0.067031413,0.152523667,-0.360154927,0.97233367,0.163739204,-0.188629925,-0.278232396
1.61099E+18,-0.067585535,0.152622908,-0.359021068,0.972386241,0.163105935,-0.189614683,-0.278350115
1.61099E+18,-0.067946821,0.152886629,-0.360393643,0.972223222,0.16367957,-0.19062759,-0.278628021
1.61099E+18,-0.068623975,0.153152838,-0.358139902,0.972337306,0.162466332,-0.191766486,-0.279145449
1.61099E+18,-0.069134787,0.153683171,-0.358590841,0.972205579,0.162536711,-0.193053097,-0.279993504
1.61099E+18,-0.069865167,0.154237121,-0.355000228,0.972382605,0.160629451,-0.194220752,-0.281201512
1.61099E+18,-0.070137441,0.15496853,-0.35440436,0.972318113,0.16019699,-0.194961876,-0.282633692
1.61099E+18,-0.070489317,0.155501932,-0.349553436,0.972609758,0.157736406,-0.195182607,-0.284052402
1.61099E+18,-0.070328526,0.155961424,-0.348582447,0.972631037,0.157222614,-0.194898993,-0.285118729
1.61099E+18,-0.070459567,0.155980304,-0.342948169,0.973055959,0.154491752,-0.19436565,-0.285653263
1.61099E+18,-0.070693359,0.155699506,-0.337600797,0.973487556,0.151928157,-0.193966329,-0.285526246
1.61099E+18,-0.071293242,0.155129135,-0.331887245,0.973959923,0.149179131,-0.194143087,-0.284740269
1.61099E+18,-0.072349399,0.15437457,-0.326832563,0.974376857,0.146710083,-0.195265263,-0.283387125
1.61099E+18,-0.074008204,0.153452799,-0.321490735,0.97479564,0.144043446,-0.197501197,-0.281554669
1.61099E+18,-0.076120973,0.152511761,-0.317236811,0.975103378,0.141842365,-0.200801462,-0.279458433
1.61099E+18,-0.07869105,0.151589602,-0.312760919,0.975385308,0.139470279,-0.205002695,-0.277306885
1.61099E+18,-0.081231885,0.150858998,-0.309732229,0.97553128,0.137774512,-0.209420234,-0.275420874
1.61099E+18,-0.083174087,0.150215715,-0.306650549,0.975698948,0.136121139,-0.212668166,-0.273898989
1.61099E+18,-0.083391517,0.149483651,-0.306626529,0.97578305,0.13619107,-0.212851658,-0.272367984
1.61099E+18,-0.084179312,0.148282573,-0.305555344,0.975960135,0.135749474,-0.213877574,-0.269844085
1.61099E+18,-0.085655861,0.146486282,-0.305014104,0.976128519,0.135566071,-0.216154799,-0.265876234
1.61099E+18,-0.087996431,0.143931136,-0.302660704,0.976446211,0.134511396,-0.219673902,-0.260339856
1.61099E+18,-0.090948574,0.140889317,-0.300395459,0.976757526,0.133504078,-0.224280223,-0.253656775
1.61099E+18,-0.094469443,0.137528449,-0.295834929,0.977191687,0.13136889,-0.229655117,-0.246449843
1.61099E+18,-0.09802898,0.134421632,-0.291395545,0.977554739,0.12925981,-0.235238537,-0.239757001
1.61099E+18,-0.101591773,0.131792367,-0.284909785,0.977963448,0.126085207,-0.240774915,-0.234295502
1.61099E+18,-0.104627699,0.130178884,-0.27939865,0.978215277,0.123293944,-0.245720252,-0.23093316
1.61099E+18,-0.107148983,0.129750594,-0.273102045,0.978410184,0.119989909,-0.249927849,-0.230213121
1.61099E+18,-0.108631514,0.130821988,-0.268751204,0.978404224,0.117516503,-0.252731413,-0.232552007
1.61099E+18,-0.108673193,0.132965609,-0.264782131,0.978383482,0.11522159,-0.252997696,-0.23736231
1.61099E+18,-0.106906742,0.135462061,-0.263276696,0.978344619,0.114293031,-0.250013739,-0.243004307
1.61099E+18,-0.103612982,0.137370959,-0.262812018,0.978448153,0.114161216,-0.243905887,-0.247688398
1.61099E+18,-0.099303253,0.138143346,-0.264389604,0.978648067,0.115340278,-0.235671759,-0.250078589
